population size,number iterations,elitism fraction,crossover probability,mutation probability,inner mutation probability,score,weight
10,120,0.15,0.1,0.1,0.01,0.0,20032.0
10,120,0.15,0.1,0.4,0.01,0.0,25605.0
10,120,0.15,0.1,0.7,0.01,0.0,21434.0
10,120,0.15,0.1,1,0.01,0.0,25096.0
10,120,0.15,0.4,0,0.01,1870.0,716.0
10,120,0.15,0.4,0.1,0.01,0.0,22002.0
10,120,0.15,0.4,0.4,0.01,0.0,29249.0
10,120,0.15,0.4,0.7,0.01,0.0,24443.0
10,120,0.15,0.4,1,0.01,0.0,23928.0
10,120,0.15,0.7,0,0.01,1870.0,716.0
10,120,0.15,0.7,0.1,0.01,2871.0,923.0
10,120,0.15,0.7,0.4,0.01,0.0,23704.0
10,120,0.15,0.7,0.7,0.01,0.0,26422.0
10,120,0.15,0.7,1,0.01,0.0,27290.0
10,120,0.15,1,0,0.01,0.0,21350.0
10,120,0.15,1,0.1,0.01,2718.0,926.0
10,120,0.15,1,0.4,0.01,0.0,21567.0
10,120,0.15,1,0.7,0.01,0.0,27092.0
10,120,0.15,1,1,0.01,0.0,25138.0
10,120,0.2,0,0,0.01,1870.0,716.0
10,120,0.2,0,0.1,0.01,1986.0,993.0
10,120,0.2,0,0.4,0.01,3463.0,912.0
10,120,0.2,0,0.7,0.01,3499.0,973.0
10,120,0.2,0,1,0.01,4813.0,990.0
10,120,0.2,0.1,0,0.01,1870.0,716.0
10,120,0.2,0.1,0.1,0.01,3010.0,993.0
10,120,0.2,0.1,0.4,0.01,4346.0,964.0
10,120,0.2,0.1,0.7,0.01,7607.0,830.0
10,120,0.2,0.1,1,0.01,6456.0,978.0
10,120,0.2,0.4,0,0.01,1870.0,716.0
10,120,0.2,0.4,0.1,0.01,3418.0,948.0
10,120,0.2,0.4,0.4,0.01,4511.0,988.0
10,120,0.2,0.4,0.7,0.01,5054.0,902.0
10,120,0.2,0.4,1,0.01,5280.0,958.0
10,120,0.2,0.7,0,0.01,1870.0,716.0
10,120,0.2,0.7,0.1,0.01,2288.0,977.0
10,120,0.2,0.7,0.4,0.01,5854.0,948.0
10,120,0.2,0.7,0.7,0.01,5791.0,916.0
10,120,0.2,0.7,1,0.01,6205.0,970.0
10,120,0.2,1,0,0.01,1870.0,716.0
10,120,0.2,1,0.1,0.01,4995.0,992.0
10,120,0.2,1,0.4,0.01,4910.0,965.0
10,120,0.2,1,0.7,0.01,5485.0,959.0
10,120,0.2,1,1,0.01,4453.0,967.0
10,120,0.25,0,0,0.01,1870.0,716.0
10,120,0.25,0,0.1,0.01,1986.0,993.0
10,120,0.25,0,0.4,0.01,3463.0,912.0
10,120,0.25,0,0.7,0.01,3499.0,973.0
10,120,0.25,0,1,0.01,4813.0,990.0
10,120,0.25,0.1,0,0.01,1870.0,716.0
10,120,0.25,0.1,0.1,0.01,3010.0,993.0
10,120,0.25,0.1,0.4,0.01,4346.0,964.0
10,120,0.25,0.1,0.7,0.01,7607.0,830.0
10,120,0.25,0.1,1,0.01,6456.0,978.0
10,120,0.25,0.4,0,0.01,1870.0,716.0
10,120,0.25,0.4,0.1,0.01,3418.0,948.0
10,120,0.25,0.4,0.4,0.01,4511.0,988.0
10,120,0.25,0.4,0.7,0.01,5054.0,902.0
10,120,0.25,0.4,1,0.01,5280.0,958.0
10,120,0.25,0.7,0,0.01,1870.0,716.0
10,120,0.25,0.7,0.1,0.01,2288.0,977.0
10,120,0.25,0.7,0.4,0.01,5854.0,948.0
10,120,0.25,0.7,0.7,0.01,5791.0,916.0
10,120,0.25,0.7,1,0.01,6205.0,970.0
10,120,0.25,1,0,0.01,1870.0,716.0
10,120,0.25,1,0.1,0.01,4995.0,992.0
10,120,0.25,1,0.4,0.01,4910.0,965.0
10,120,0.25,1,0.7,0.01,5485.0,959.0
10,120,0.25,1,1,0.01,4453.0,967.0
10,120,0.3,0,0,0.01,1870.0,716.0
10,120,0.3,0,0.1,0.01,1986.0,993.0
10,120,0.3,0,0.4,0.01,3463.0,912.0
10,120,0.3,0,0.7,0.01,3499.0,973.0
10,120,0.3,0,1,0.01,4813.0,990.0
10,120,0.3,0.1,0,0.01,1870.0,716.0
10,120,0.3,0.1,0.1,0.01,3010.0,993.0
10,120,0.3,0.1,0.4,0.01,4346.0,964.0
10,120,0.3,0.1,0.7,0.01,7607.0,830.0
10,120,0.3,0.1,1,0.01,6456.0,978.0
10,120,0.3,0.4,0,0.01,1870.0,716.0
10,120,0.3,0.4,0.1,0.01,3418.0,948.0
10,120,0.3,0.4,0.4,0.01,4511.0,988.0
10,120,0.3,0.4,0.7,0.01,5054.0,902.0
10,120,0.3,0.4,1,0.01,5280.0,958.0
10,120,0.3,0.7,0,0.01,1870.0,716.0
10,120,0.3,0.7,0.1,0.01,2288.0,977.0
10,120,0.3,0.7,0.4,0.01,5854.0,948.0
10,120,0.3,0.7,0.7,0.01,5791.0,916.0
10,120,0.3,0.7,1,0.01,6205.0,970.0
10,120,0.3,1,0,0.01,1870.0,716.0
10,120,0.3,1,0.1,0.01,4995.0,992.0
10,120,0.3,1,0.4,0.01,4910.0,965.0
10,120,0.3,1,0.7,0.01,5485.0,959.0
10,120,0.3,1,1,0.01,4453.0,967.0
50,10,0.05,0,0,0.01,1870.0,716.0
50,10,0.05,0,0.1,0.01,2638.0,873.0
50,10,0.05,0,0.4,0.01,3237.0,910.0
50,10,0.05,0,0.7,0.01,2596.0,947.0
50,10,0.05,0,1,0.01,2282.0,681.0
50,10,0.05,0.1,0,0.01,1870.0,716.0
50,10,0.05,0.1,0.1,0.01,2289.0,861.0
50,10,0.05,0.1,0.4,0.01,3772.0,936.0
50,10,0.05,0.1,0.7,0.01,3079.0,664.0
50,10,0.05,0.1,1,0.01,2373.0,696.0
50,10,0.05,0.4,0,0.01,1870.0,716.0
50,10,0.05,0.4,0.1,0.01,2867.0,915.0
50,10,0.05,0.4,0.4,0.01,2003.0,788.0
50,10,0.05,0.4,0.7,0.01,4756.0,951.0
50,10,0.05,0.4,1,0.01,4005.0,822.0
50,10,0.05,0.7,0,0.01,3868.0,915.0
50,10,0.05,0.7,0.1,0.01,3652.0,925.0
50,10,0.05,0.7,0.4,0.01,3425.0,990.0
50,10,0.05,0.7,0.7,0.01,3058.0,973.0
50,10,0.05,0.7,1,0.01,3253.0,899.0
50,10,0.05,1,0,0.01,2199.0,462.0
50,10,0.05,1,0.1,0.01,2493.0,728.0
50,10,0.05,1,0.4,0.01,2852.0,850.0
50,10,0.05,1,0.7,0.01,2245.0,331.0
50,10,0.05,1,1,0.01,2261.0,625.0
50,10,0.1,0,0,0.01,1870.0,716.0
50,10,0.1,0,0.1,0.01,3108.0,941.0
50,10,0.1,0,0.4,0.01,3146.0,964.0
50,10,0.1,0,0.7,0.01,4408.0,870.0
50,10,0.1,0,1,0.01,2664.0,732.0
50,10,0.1,0.1,0,0.01,1870.0,716.0
50,10,0.1,0.1,0.1,0.01,3912.0,934.0
50,10,0.1,0.1,0.4,0.01,4229.0,923.0
50,10,0.1,0.1,0.7,0.01,2632.0,958.0
50,10,0.1,0.1,1,0.01,3354.0,813.0
50,10,0.1,0.4,0,0.01,1870.0,716.0
50,10,0.1,0.4,0.1,0.01,2664.0,741.0
50,10,0.1,0.4,0.4,0.01,2894.0,864.0
50,10,0.1,0.4,0.7,0.01,3157.0,978.0
50,10,0.1,0.4,1,0.01,2958.0,817.0
50,10,0.1,0.7,0,0.01,1870.0,716.0
50,10,0.1,0.7,0.1,0.01,1870.0,716.0
50,10,0.1,0.7,0.4,0.01,3062.0,931.0
50,10,0.1,0.7,0.7,0.01,3802.0,459.0
50,10,0.1,0.7,1,0.01,3358.0,680.0
50,10,0.1,1,0,0.01,3409.0,723.0
50,10,0.1,1,0.1,0.01,2986.0,816.0
50,10,0.1,1,0.4,0.01,3284.0,737.0
50,10,0.1,1,0.7,0.01,3426.0,735.0
50,10,0.1,1,1,0.01,2241.0,961.0
50,10,0.15,0,0,0.01,1870.0,716.0
50,10,0.15,0,0.1,0.01,2172.0,958.0
50,10,0.15,0,0.4,0.01,3052.0,866.0
50,10,0.15,0,0.7,0.01,3357.0,814.0
50,10,0.15,0,1,0.01,2715.0,969.0
50,10,0.15,0.1,0,0.01,1870.0,716.0
50,10,0.15,0.1,0.1,0.01,3219.0,826.0
50,10,0.15,0.1,0.4,0.01,4566.0,984.0
50,10,0.15,0.1,0.7,0.01,4109.0,983.0
50,10,0.15,0.1,1,0.01,4070.0,967.0
50,10,0.15,0.4,0,0.01,1884.0,421.0
50,10,0.15,0.4,0.1,0.01,3578.0,903.0
50,10,0.15,0.4,0.4,0.01,4173.0,773.0
50,10,0.15,0.4,0.7,0.01,4540.0,911.0
50,10,0.15,0.4,1,0.01,4156.0,760.0
50,10,0.15,0.7,0,0.01,1870.0,716.0
50,10,0.15,0.7,0.1,0.01,2854.0,796.0
50,10,0.15,0.7,0.4,0.01,3378.0,854.0
50,10,0.15,0.7,0.7,0.01,4679.0,956.0
50,10,0.15,0.7,1,0.01,3556.0,974.0
50,10,0.15,1,0,0.01,1951.0,545.0
50,10,0.15,1,0.1,0.01,2778.0,908.0
50,10,0.15,1,0.4,0.01,3892.0,545.0
50,10,0.15,1,0.7,0.01,3343.0,914.0
50,10,0.15,1,1,0.01,3327.0,944.0
50,10,0.2,0,0,0.01,1870.0,716.0
50,10,0.2,0,0.1,0.01,3017.0,335.0
50,10,0.2,0,0.4,0.01,3332.0,918.0
50,10,0.2,0,0.7,0.01,3030.0,933.0
50,10,0.2,0,1,0.01,5021.0,674.0
50,10,0.2,0.1,0,0.01,1870.0,716.0
50,10,0.2,0.1,0.1,0.01,2552.0,977.0
50,10,0.2,0.1,0.4,0.01,3195.0,989.0
50,10,0.2,0.1,0.7,0.01,2597.0,820.0
50,10,0.2,0.1,1,0.01,3137.0,992.0
50,10,0.2,0.4,0,0.01,1870.0,716.0
50,10,0.2,0.4,0.1,0.01,3663.0,816.0
50,10,0.2,0.4,0.4,0.01,3492.0,929.0
50,10,0.2,0.4,0.7,0.01,3367.0,866.0
50,10,0.2,0.4,1,0.01,4030.0,864.0
50,10,0.2,0.7,0,0.01,2608.0,429.0
50,10,0.2,0.7,0.1,0.01,3021.0,629.0
50,10,0.2,0.7,0.4,0.01,2670.0,806.0
50,10,0.2,0.7,0.7,0.01,4093.0,891.0
50,10,0.2,0.7,1,0.01,3788.0,872.0
50,10,0.2,1,0,0.01,1870.0,716.0
50,10,0.2,1,0.1,0.01,3891.0,473.0
50,10,0.2,1,0.4,0.01,3218.0,664.0
50,10,0.2,1,0.7,0.01,4776.0,950.0
50,10,0.2,1,1,0.01,3739.0,963.0
50,10,0.25,0,0,0.01,1870.0,716.0
50,10,0.25,0,0.1,0.01,3654.0,985.0
50,10,0.25,0,0.4,0.01,2668.0,926.0
50,10,0.25,0,0.7,0.01,3539.0,987.0
50,10,0.25,0,1,0.01,3227.0,790.0
50,10,0.25,0.1,0,0.01,1870.0,716.0
50,10,0.25,0.1,0.1,0.01,2928.0,845.0
50,10,0.25,0.1,0.4,0.01,3411.0,976.0
50,10,0.25,0.1,0.7,0.01,3423.0,903.0
50,10,0.25,0.1,1,0.01,2910.0,766.0
50,10,0.25,0.4,0,0.01,1870.0,716.0
50,10,0.25,0.4,0.1,0.01,2164.0,989.0
50,10,0.25,0.4,0.4,0.01,3614.0,665.0
50,10,0.25,0.4,0.7,0.01,4090.0,936.0
50,10,0.25,0.4,1,0.01,4894.0,773.0
50,10,0.25,0.7,0,0.01,1907.0,329.0
50,10,0.25,0.7,0.1,0.01,3361.0,929.0
50,10,0.25,0.7,0.4,0.01,3094.0,901.0
50,10,0.25,0.7,0.7,0.01,3652.0,817.0
50,10,0.25,0.7,1,0.01,4563.0,793.0
50,10,0.25,1,0,0.01,2895.0,859.0
50,10,0.25,1,0.1,0.01,2683.0,767.0
50,10,0.25,1,0.4,0.01,4188.0,925.0
50,10,0.25,1,0.7,0.01,3690.0,954.0
50,10,0.25,1,1,0.01,3628.0,720.0
50,10,0.3,0,0,0.01,1870.0,716.0
50,10,0.3,0,0.1,0.01,2577.0,958.0
50,10,0.3,0,0.4,0.01,2427.0,929.0
50,10,0.3,0,0.7,0.01,3300.0,943.0
50,10,0.3,0,1,0.01,4514.0,917.0
50,10,0.3,0.1,0,0.01,1870.0,716.0
50,10,0.3,0.1,0.1,0.01,2596.0,814.0
50,10,0.3,0.1,0.4,0.01,3645.0,954.0
50,10,0.3,0.1,0.7,0.01,4356.0,981.0
50,10,0.3,0.1,1,0.01,4363.0,920.0
50,10,0.3,0.4,0,0.01,1870.0,716.0
50,10,0.3,0.4,0.1,0.01,3468.0,908.0
50,10,0.3,0.4,0.4,0.01,4949.0,702.0
50,10,0.3,0.4,0.7,0.01,3652.0,951.0
50,10,0.3,0.4,1,0.01,4128.0,884.0
50,10,0.3,0.7,0,0.01,1870.0,716.0
50,10,0.3,0.7,0.1,0.01,3595.0,967.0
50,10,0.3,0.7,0.4,0.01,3298.0,817.0
50,10,0.3,0.7,0.7,0.01,4216.0,953.0
50,10,0.3,0.7,1,0.01,3012.0,865.0
50,10,0.3,1,0,0.01,3004.0,493.0
50,10,0.3,1,0.1,0.01,2600.0,467.0
50,10,0.3,1,0.4,0.01,3661.0,803.0
50,10,0.3,1,0.7,0.01,4171.0,963.0
50,10,0.3,1,1,0.01,3352.0,901.0
50,50,0.05,0,0,0.01,1870.0,716.0
50,50,0.05,0,0.1,0.01,4026.0,986.0
50,50,0.05,0,0.4,0.01,3237.0,910.0
50,50,0.05,0,0.7,0.01,3053.0,990.0
50,50,0.05,0,1,0.01,5223.0,995.0
50,50,0.05,0.1,0,0.01,1870.0,716.0
50,50,0.05,0.1,0.1,0.01,2914.0,909.0
50,50,0.05,0.1,0.4,0.01,5022.0,965.0
50,50,0.05,0.1,0.7,0.01,3786.0,906.0
50,50,0.05,0.1,1,0.01,3968.0,989.0
50,50,0.05,0.4,0,0.01,1870.0,716.0
50,50,0.05,0.4,0.1,0.01,5416.0,982.0
50,50,0.05,0.4,0.4,0.01,3699.0,914.0
50,50,0.05,0.4,0.7,0.01,4756.0,951.0
50,50,0.05,0.4,1,0.01,4118.0,945.0
50,50,0.05,0.7,0,0.01,3868.0,915.0
50,50,0.05,0.7,0.1,0.01,4900.0,977.0
50,50,0.05,0.7,0.4,0.01,3425.0,990.0
50,50,0.05,0.7,0.7,0.01,3058.0,973.0
50,50,0.05,0.7,1,0.01,4351.0,988.0
50,50,0.05,1,0,0.01,2199.0,462.0
50,50,0.05,1,0.1,0.01,5089.0,945.0
50,50,0.05,1,0.4,0.01,3760.0,947.0
50,50,0.05,1,0.7,0.01,2801.0,786.0
50,50,0.05,1,1,0.01,2261.0,625.0
50,50,0.1,0,0,0.01,1870.0,716.0
50,50,0.1,0,0.1,0.01,3899.0,950.0
50,50,0.1,0,0.4,0.01,3870.0,993.0
50,50,0.1,0,0.7,0.01,5796.0,983.0
50,50,0.1,0,1,0.01,5023.0,900.0
50,50,0.1,0.1,0,0.01,1870.0,716.0
50,50,0.1,0.1,0.1,0.01,4807.0,990.0
50,50,0.1,0.1,0.4,0.01,5160.0,993.0
50,50,0.1,0.1,0.7,0.01,2632.0,958.0
50,50,0.1,0.1,1,0.01,6960.0,983.0
50,50,0.1,0.4,0,0.01,1870.0,716.0
50,50,0.1,0.4,0.1,0.01,4428.0,988.0
50,50,0.1,0.4,0.4,0.01,4663.0,922.0
50,50,0.1,0.4,0.7,0.01,5133.0,984.0
50,50,0.1,0.4,1,0.01,5240.0,964.0
50,50,0.1,0.7,0,0.01,1870.0,716.0
50,50,0.1,0.7,0.1,0.01,4902.0,988.0
50,50,0.1,0.7,0.4,0.01,5624.0,834.0
50,50,0.1,0.7,0.7,0.01,6814.0,990.0
50,50,0.1,0.7,1,0.01,5425.0,971.0
50,50,0.1,1,0,0.01,3409.0,723.0
50,50,0.1,1,0.1,0.01,5402.0,939.0
50,50,0.1,1,0.4,0.01,3465.0,825.0
50,50,0.1,1,0.7,0.01,4226.0,825.0
50,50,0.1,1,1,0.01,3896.0,848.0
50,50,0.15,0,0,0.01,1870.0,716.0
50,50,0.15,0,0.1,0.01,2963.0,967.0
50,50,0.15,0,0.4,0.01,5439.0,925.0
50,50,0.15,0,0.7,0.01,4626.0,993.0
50,50,0.15,0,1,0.01,4333.0,926.0
50,50,0.15,0.1,0,0.01,1870.0,716.0
50,50,0.15,0.1,0.1,0.01,4591.0,984.0
50,50,0.15,0.1,0.4,0.01,4733.0,843.0
50,50,0.15,0.1,0.7,0.01,4900.0,992.0
50,50,0.15,0.1,1,0.01,4333.0,935.0
50,50,0.15,0.4,0,0.01,1884.0,421.0
50,50,0.15,0.4,0.1,0.01,4509.0,973.0
50,50,0.15,0.4,0.4,0.01,5611.0,994.0
50,50,0.15,0.4,0.7,0.01,5721.0,983.0
50,50,0.15,0.4,1,0.01,5278.0,989.0
50,50,0.15,0.7,0,0.01,1870.0,716.0
50,50,0.15,0.7,0.1,0.01,3667.0,991.0
50,50,0.15,0.7,0.4,0.01,4433.0,991.0
50,50,0.15,0.7,0.7,0.01,5470.0,965.0
50,50,0.15,0.7,1,0.01,3556.0,974.0
50,50,0.15,1,0,0.01,1951.0,545.0
50,50,0.15,1,0.1,0.01,4331.0,981.0
50,50,0.15,1,0.4,0.01,6222.0,971.0
50,50,0.15,1,0.7,0.01,6195.0,933.0
50,50,0.15,1,1,0.01,5693.0,786.0
50,50,0.2,0,0,0.01,1870.0,716.0
50,50,0.2,0,0.1,0.01,3489.0,954.0
50,50,0.2,0,0.4,0.01,7876.0,983.0
50,50,0.2,0,0.7,0.01,4776.0,969.0
50,50,0.2,0,1,0.01,6547.0,960.0
50,50,0.2,0.1,0,0.01,1870.0,716.0
50,50,0.2,0.1,0.1,0.01,3343.0,986.0
50,50,0.2,0.1,0.4,0.01,4388.0,964.0
50,50,0.2,0.1,0.7,0.01,4269.0,989.0
50,50,0.2,0.1,1,0.01,5256.0,875.0
50,50,0.2,0.4,0,0.01,1870.0,716.0
50,50,0.2,0.4,0.1,0.01,4330.0,938.0
50,50,0.2,0.4,0.4,0.01,5556.0,906.0
50,50,0.2,0.4,0.7,0.01,5813.0,974.0
50,50,0.2,0.4,1,0.01,5968.0,869.0
50,50,0.2,0.7,0,0.01,2608.0,429.0
50,50,0.2,0.7,0.1,0.01,4220.0,968.0
50,50,0.2,0.7,0.4,0.01,4530.0,953.0
50,50,0.2,0.7,0.7,0.01,7068.0,974.0
50,50,0.2,0.7,1,0.01,5688.0,878.0
50,50,0.2,1,0,0.01,2081.0,795.0
50,50,0.2,1,0.1,0.01,5127.0,973.0
50,50,0.2,1,0.4,0.01,5774.0,950.0
50,50,0.2,1,0.7,0.01,6291.0,988.0
50,50,0.2,1,1,0.01,5449.0,945.0
50,50,0.25,0,0,0.01,1870.0,716.0
50,50,0.25,0,0.1,0.01,3654.0,985.0
50,50,0.25,0,0.4,0.01,3392.0,955.0
50,50,0.25,0,0.7,0.01,6010.0,906.0
50,50,0.25,0,1,0.01,6223.0,953.0
50,50,0.25,0.1,0,0.01,1870.0,716.0
50,50,0.25,0.1,0.1,0.01,4774.0,991.0
50,50,0.25,0.1,0.4,0.01,4202.0,985.0
50,50,0.25,0.1,0.7,0.01,5364.0,899.0
50,50,0.25,0.1,1,0.01,5970.0,908.0
50,50,0.25,0.4,0,0.01,1870.0,716.0
50,50,0.25,0.4,0.1,0.01,2164.0,989.0
50,50,0.25,0.4,0.4,0.01,6550.0,944.0
50,50,0.25,0.4,0.7,0.01,8799.0,972.0
50,50,0.25,0.4,1,0.01,7147.0,966.0
50,50,0.25,0.7,0,0.01,1907.0,329.0
50,50,0.25,0.7,0.1,0.01,4004.0,902.0
50,50,0.25,0.7,0.4,0.01,7142.0,987.0
50,50,0.25,0.7,0.7,0.01,7455.0,966.0
50,50,0.25,0.7,1,0.01,6109.0,956.0
50,50,0.25,1,0,0.01,5341.0,967.0
50,50,0.25,1,0.1,0.01,3527.0,951.0
50,50,0.25,1,0.4,0.01,5368.0,980.0
50,50,0.25,1,0.7,0.01,5958.0,954.0
50,50,0.25,1,1,0.01,6000.0,976.0
50,50,0.3,0,0,0.01,1870.0,716.0
50,50,0.3,0,0.1,0.01,3301.0,987.0
50,50,0.3,0,0.4,0.01,3675.0,981.0
50,50,0.3,0,0.7,0.01,5034.0,992.0
50,50,0.3,0,1,0.01,5778.0,974.0
50,50,0.3,0.1,0,0.01,1870.0,716.0
50,50,0.3,0.1,0.1,0.01,3586.0,916.0
50,50,0.3,0.1,0.4,0.01,4734.0,979.0
50,50,0.3,0.1,0.7,0.01,5147.0,990.0
50,50,0.3,0.1,1,0.01,5728.0,995.0
50,50,0.3,0.4,0,0.01,1870.0,716.0
50,50,0.3,0.4,0.1,0.01,4983.0,946.0
50,50,0.3,0.4,0.4,0.01,7649.0,893.0
50,50,0.3,0.4,0.7,0.01,5167.0,989.0
50,50,0.3,0.4,1,0.01,5823.0,907.0
50,50,0.3,0.7,0,0.01,1870.0,716.0
50,50,0.3,0.7,0.1,0.01,4743.0,995.0
50,50,0.3,0.7,0.4,0.01,7275.0,853.0
50,50,0.3,0.7,0.7,0.01,6744.0,994.0
50,50,0.3,0.7,1,0.01,5227.0,975.0
50,50,0.3,1,0,0.01,3062.0,413.0
50,50,0.3,1,0.1,0.01,4268.0,928.0
50,50,0.3,1,0.4,0.01,8140.0,936.0
50,50,0.3,1,0.7,0.01,6780.0,940.0
50,50,0.3,1,1,0.01,6570.0,993.0
50,100,0.05,0,0,0.01,1870.0,716.0
50,100,0.05,0,0.1,0.01,4817.0,995.0
50,100,0.05,0,0.4,0.01,3694.0,953.0
50,100,0.05,0,0.7,0.01,3053.0,990.0
50,100,0.05,0,1,0.01,5223.0,995.0
50,100,0.05,0.1,0,0.01,1870.0,716.0
50,100,0.05,0.1,0.1,0.01,2914.0,909.0
50,100,0.05,0.1,0.4,0.01,5022.0,965.0
50,100,0.05,0.1,0.7,0.01,6603.0,989.0
50,100,0.05,0.1,1,0.01,5573.0,973.0
50,100,0.05,0.4,0,0.01,1870.0,716.0
50,100,0.05,0.4,0.1,0.01,7073.0,795.0
50,100,0.05,0.4,0.4,0.01,4630.0,984.0
50,100,0.05,0.4,0.7,0.01,5245.0,979.0
50,100,0.05,0.4,1,0.01,4909.0,954.0
50,100,0.05,0.7,0,0.01,3868.0,915.0
50,100,0.05,0.7,0.1,0.01,6418.0,965.0
50,100,0.05,0.7,0.4,0.01,4510.0,934.0
50,100,0.05,0.7,0.7,0.01,3058.0,973.0
50,100,0.05,0.7,1,0.01,4351.0,988.0
50,100,0.05,1,0,0.01,2199.0,462.0
50,100,0.05,1,0.1,0.01,5089.0,945.0
50,100,0.05,1,0.4,0.01,3760.0,947.0
50,100,0.05,1,0.7,0.01,2801.0,786.0
50,100,0.05,1,1,0.01,2261.0,625.0
50,100,0.1,0,0,0.01,1870.0,716.0
50,100,0.1,0,0.1,0.01,3899.0,950.0
50,100,0.1,0,0.4,0.01,3870.0,993.0
50,100,0.1,0,0.7,0.01,6587.0,992.0
50,100,0.1,0,1,0.01,5621.0,994.0
50,100,0.1,0.1,0,0.01,1870.0,716.0
50,100,0.1,0.1,0.1,0.01,4807.0,990.0
50,100,0.1,0.1,0.4,0.01,5160.0,993.0
50,100,0.1,0.1,0.7,0.01,3967.0,946.0
50,100,0.1,0.1,1,0.01,6960.0,983.0
50,100,0.1,0.4,0,0.01,1870.0,716.0
50,100,0.1,0.4,0.1,0.01,6160.0,983.0
50,100,0.1,0.4,0.4,0.01,5454.0,931.0
50,100,0.1,0.4,0.7,0.01,5568.0,959.0
50,100,0.1,0.4,1,0.01,5940.0,988.0
50,100,0.1,0.7,0,0.01,1870.0,716.0
50,100,0.1,0.7,0.1,0.01,4902.0,988.0
50,100,0.1,0.7,0.4,0.01,6498.0,972.0
50,100,0.1,0.7,0.7,0.01,6814.0,990.0
50,100,0.1,0.7,1,0.01,5425.0,971.0
50,100,0.1,1,0,0.01,3409.0,723.0
50,100,0.1,1,0.1,0.01,5578.0,917.0
50,100,0.1,1,0.4,0.01,4165.0,897.0
50,100,0.1,1,0.7,0.01,4226.0,825.0
50,100,0.1,1,1,0.01,4770.0,986.0
50,100,0.15,0,0,0.01,1870.0,716.0
50,100,0.15,0,0.1,0.01,2963.0,967.0
50,100,0.15,0,0.4,0.01,6230.0,934.0
50,100,0.15,0,0.7,0.01,6633.0,995.0
50,100,0.15,0,1,0.01,6464.0,959.0
50,100,0.15,0.1,0,0.01,1870.0,716.0
50,100,0.15,0.1,0.1,0.01,4591.0,984.0
50,100,0.15,0.1,0.4,0.01,6346.0,986.0
50,100,0.15,0.1,0.7,0.01,5685.0,993.0
50,100,0.15,0.1,1,0.01,5198.0,992.0
50,100,0.15,0.4,0,0.01,1884.0,421.0
50,100,0.15,0.4,0.1,0.01,4509.0,973.0
50,100,0.15,0.4,0.4,0.01,5863.0,934.0
50,100,0.15,0.4,0.7,0.01,5721.0,983.0
50,100,0.15,0.4,1,0.01,7185.0,995.0
50,100,0.15,0.7,0,0.01,1870.0,716.0
50,100,0.15,0.7,0.1,0.01,5145.0,967.0
50,100,0.15,0.7,0.4,0.01,5190.0,970.0
50,100,0.15,0.7,0.7,0.01,5470.0,965.0
50,100,0.15,0.7,1,0.01,6012.0,974.0
50,100,0.15,1,0,0.01,1951.0,545.0
50,100,0.15,1,0.1,0.01,4950.0,983.0
50,100,0.15,1,0.4,0.01,6222.0,971.0
50,100,0.15,1,0.7,0.01,7103.0,965.0
50,100,0.15,1,1,0.01,7170.0,990.0
50,100,0.2,0,0,0.01,1870.0,716.0
50,100,0.2,0,0.1,0.01,3489.0,954.0
50,100,0.2,0,0.4,0.01,7876.0,983.0
50,100,0.2,0,0.7,0.01,6990.0,909.0
50,100,0.2,0,1,0.01,6547.0,960.0
50,100,0.2,0.1,0,0.01,1870.0,716.0
50,100,0.2,0.1,0.1,0.01,3343.0,986.0
50,100,0.2,0.1,0.4,0.01,6945.0,963.0
50,100,0.2,0.1,0.7,0.01,5256.0,986.0
50,100,0.2,0.1,1,0.01,6771.0,913.0
50,100,0.2,0.4,0,0.01,1870.0,716.0
50,100,0.2,0.4,0.1,0.01,5121.0,947.0
50,100,0.2,0.4,0.4,0.01,7041.0,979.0
50,100,0.2,0.4,0.7,0.01,5813.0,974.0
50,100,0.2,0.4,1,0.01,7356.0,982.0
50,100,0.2,0.7,0,0.01,2608.0,429.0
50,100,0.2,0.7,0.1,0.01,4220.0,968.0
50,100,0.2,0.7,0.4,0.01,6173.0,930.0
50,100,0.2,0.7,0.7,0.01,7600.0,939.0
50,100,0.2,0.7,1,0.01,7594.0,879.0
50,100,0.2,1,0,0.01,2081.0,795.0
50,100,0.2,1,0.1,0.01,7429.0,860.0
50,100,0.2,1,0.4,0.01,6498.0,979.0
50,100,0.2,1,0.7,0.01,6291.0,988.0
50,100,0.2,1,1,0.01,6354.0,991.0
50,100,0.25,0,0,0.01,1870.0,716.0
50,100,0.25,0,0.1,0.01,4445.0,994.0
50,100,0.25,0,0.4,0.01,4183.0,964.0
50,100,0.25,0,0.7,0.01,7123.0,822.0
50,100,0.25,0,1,0.01,6947.0,982.0
50,100,0.25,0.1,0,0.01,1870.0,716.0
50,100,0.25,0.1,0.1,0.01,4774.0,991.0
50,100,0.25,0.1,0.4,0.01,5572.0,987.0
50,100,0.25,0.1,0.7,0.01,6164.0,989.0
50,100,0.25,0.1,1,0.01,6921.0,991.0
50,100,0.25,0.4,0,0.01,1870.0,716.0
50,100,0.25,0.4,0.1,0.01,3421.0,975.0
50,100,0.25,0.4,0.4,0.01,6550.0,944.0
50,100,0.25,0.4,0.7,0.01,8799.0,972.0
50,100,0.25,0.4,1,0.01,7336.0,992.0
