population size,number iterations,elitism fraction,crossover probability,mutation probability,inner mutation probability,score,weight
50,150,0.3,0.1,1,0.2,1799.0,956.0
50,150,0.3,0.1,1,0.25,1469.0,818.0
50,150,0.3,0.4,0,0.0,2229.0,983.0
50,150,0.3,0.4,0,0.05,1689.0,983.0
50,150,0.3,0.4,0,0.1,1986.0,665.0
50,150,0.3,0.4,0,0.15,1755.0,794.0
50,150,0.3,0.4,0,0.2,2414.0,854.0
50,150,0.3,0.4,0,0.25,1486.0,851.0
50,150,0.3,0.4,0.1,0.0,2486.0,566.0
50,150,0.3,0.4,0.1,0.05,3043.0,964.0
50,150,0.3,0.4,0.1,0.1,2186.0,892.0
50,150,0.3,0.4,0.1,0.15,1743.0,985.0
50,150,0.3,0.4,0.1,0.2,1613.0,331.0
50,150,0.3,0.4,0.1,0.25,2135.0,575.0
50,150,0.3,0.4,0.4,0.0,1628.0,953.0
50,150,0.3,0.4,0.4,0.05,6338.0,945.0
50,150,0.3,0.4,0.4,0.1,1830.0,769.0
50,150,0.3,0.4,0.4,0.15,1347.0,318.0
50,150,0.3,0.4,0.4,0.2,2218.0,598.0
50,150,0.3,0.4,0.4,0.25,1570.0,961.0
50,150,0.3,0.4,0.7,0.0,2254.0,830.0
50,150,0.3,0.4,0.7,0.05,2407.0,987.0
50,150,0.3,0.4,0.7,0.1,1566.0,972.0
50,150,0.3,0.4,0.7,0.15,1507.0,332.0
50,150,0.3,0.4,0.7,0.2,2292.0,404.0
50,150,0.3,0.4,0.7,0.25,1723.0,297.0
50,150,0.3,0.4,1,0.0,1718.0,519.0
50,150,0.3,0.4,1,0.05,3856.0,901.0
50,150,0.3,0.4,1,0.1,2543.0,767.0
50,150,0.3,0.4,1,0.15,1722.0,860.0
50,150,0.3,0.4,1,0.2,1752.0,939.0
50,150,0.3,0.4,1,0.25,1761.0,686.0
50,150,0.3,0.7,0,0.0,1441.0,794.0
50,150,0.3,0.7,0,0.05,1843.0,668.0
50,150,0.3,0.7,0,0.1,2613.0,938.0
50,150,0.3,0.7,0,0.15,1997.0,856.0
50,150,0.3,0.7,0,0.2,1718.0,396.0
50,150,0.3,0.7,0,0.25,1473.0,930.0
50,150,0.3,0.7,0.1,0.0,1743.0,261.0
50,150,0.3,0.7,0.1,0.05,3368.0,772.0
50,150,0.3,0.7,0.1,0.1,3377.0,680.0
50,150,0.3,0.7,0.1,0.15,1826.0,981.0
50,150,0.3,0.7,0.1,0.2,1924.0,759.0
50,150,0.3,0.7,0.1,0.25,2229.0,594.0
50,150,0.3,0.7,0.4,0.0,1491.0,752.0
50,150,0.3,0.7,0.4,0.05,4874.0,956.0
50,150,0.3,0.7,0.4,0.1,2171.0,774.0
50,150,0.3,0.7,0.4,0.15,2055.0,0
50,150,0.3,0.7,0.4,0.2,1622.0,478.0
50,150,0.3,0.7,0.4,0.25,1591.0,931.0
50,150,0.3,0.7,0.7,0.0,2424.0,960.0
50,150,0.3,0.7,0.7,0.05,5194.0,951.0
50,150,0.3,0.7,0.7,0.1,1860.0,700.0
50,150,0.3,0.7,0.7,0.15,2268.0,46.0
50,150,0.3,0.7,0.7,0.2,1362.0,918.0
50,150,0.3,0.7,0.7,0.25,2270.0,97.0
50,150,0.3,0.7,1,0.0,1689.0,806.0
50,150,0.3,0.7,1,0.05,5010.0,973.0
50,150,0.3,0.7,1,0.1,2278.0,353.0
50,150,0.3,0.7,1,0.15,2028.0,203.0
50,150,0.3,0.7,1,0.2,2096.0,992.0
50,150,0.3,0.7,1,0.25,1297.0,335.0
50,150,0.3,1,0,0.0,2162.0,452.0
50,150,0.3,1,0,0.05,2721.0,977.0
50,150,0.3,1,0,0.1,1674.0,628.0
50,150,0.3,1,0,0.15,1651.0,94.0
50,150,0.3,1,0,0.2,1684.0,0
50,150,0.3,1,0,0.25,1487.0,979.0
50,150,0.3,1,0.1,0.0,2047.0,892.0
50,150,0.3,1,0.1,0.05,3792.0,949.0
50,150,0.3,1,0.1,0.1,1651.0,0
50,150,0.3,1,0.1,0.15,2213.0,0
50,150,0.3,1,0.1,0.2,2011.0,736.0
50,150,0.3,1,0.1,0.25,1515.0,917.0
50,150,0.3,1,0.4,0.0,1484.0,824.0
50,150,0.3,1,0.4,0.05,5603.0,914.0
50,150,0.3,1,0.4,0.1,1678.0,947.0
50,150,0.3,1,0.4,0.15,1901.0,168.0
50,150,0.3,1,0.4,0.2,1374.0,962.0
50,150,0.3,1,0.4,0.25,1674.0,979.0
50,150,0.3,1,0.7,0.0,2054.0,757.0
50,150,0.3,1,0.7,0.05,5817.0,957.0
50,150,0.3,1,0.7,0.1,1870.0,883.0
50,150,0.3,1,0.7,0.15,2131.0,978.0
50,150,0.3,1,0.7,0.2,1761.0,686.0
50,150,0.3,1,0.7,0.25,1470.0,789.0
50,150,0.3,1,1,0.0,2129.0,966.0
50,150,0.3,1,1,0.05,5927.0,736.0
50,150,0.3,1,1,0.1,1358.0,781.0
50,150,0.3,1,1,0.15,1481.0,967.0
50,150,0.3,1,1,0.2,2351.0,695.0
50,150,0.3,1,1,0.25,1868.0,505.0
50,150,0.35,0,0,0.0,1226.0,800.0
50,150,0.35,0,0,0.05,1605.0,847.0
50,150,0.35,0,0,0.1,1785.0,982.0
50,150,0.35,0,0,0.15,1716.0,450.0
50,150,0.35,0,0,0.2,1585.0,797.0
50,150,0.35,0,0,0.25,1410.0,559.0
50,150,0.35,0,0.1,0.0,1718.0,396.0
50,150,0.35,0,0.1,0.05,6100.0,931.0
50,150,0.35,0,0.1,0.1,2080.0,977.0
50,150,0.35,0,0.1,0.15,1584.0,941.0
50,150,0.35,0,0.1,0.2,1506.0,191.0
50,150,0.35,0,0.1,0.25,2461.0,778.0
50,150,0.35,0,0.4,0.0,1723.0,789.0
50,150,0.35,0,0.4,0.05,5252.0,992.0
50,150,0.35,0,0.4,0.1,1684.0,993.0
50,150,0.35,0,0.4,0.15,2486.0,967.0
50,150,0.35,0,0.4,0.2,1633.0,467.0
50,150,0.35,0,0.4,0.25,1827.0,937.0
50,150,0.35,0,0.7,0.0,1871.0,337.0
50,150,0.35,0,0.7,0.05,4321.0,941.0
50,150,0.35,0,0.7,0.1,2988.0,726.0
50,150,0.35,0,0.7,0.15,1657.0,168.0
50,150,0.35,0,0.7,0.2,1704.0,876.0
50,150,0.35,0,0.7,0.25,1657.0,168.0
50,150,0.35,0,1,0.0,1924.0,566.0
50,150,0.35,0,1,0.05,2996.0,850.0
50,150,0.35,0,1,0.1,3757.0,632.0
50,150,0.35,0,1,0.15,1665.0,147.0
50,150,0.35,0,1,0.2,2291.0,609.0
50,150,0.35,0,1,0.25,1471.0,935.0
50,150,0.35,0.1,0,0.0,1827.0,90.0
50,150,0.35,0.1,0,0.05,2078.0,855.0
50,150,0.35,0.1,0,0.1,1507.0,437.0
50,150,0.35,0.1,0,0.15,1780.0,721.0
50,150,0.35,0.1,0,0.2,1619.0,971.0
50,150,0.35,0.1,0,0.25,1387.0,405.0
50,150,0.35,0.1,0.1,0.0,1491.0,752.0
50,150,0.35,0.1,0.1,0.05,4199.0,920.0
50,150,0.35,0.1,0.1,0.1,2949.0,921.0
50,150,0.35,0.1,0.1,0.15,2119.0,726.0
50,150,0.35,0.1,0.1,0.2,1665.0,147.0
50,150,0.35,0.1,0.1,0.25,2184.0,539.0
50,150,0.35,0.1,0.4,0.0,2078.0,781.0
50,150,0.35,0.1,0.4,0.05,4053.0,944.0
50,150,0.35,0.1,0.4,0.1,2140.0,952.0
50,150,0.35,0.1,0.4,0.15,1222.0,342.0
50,150,0.35,0.1,0.4,0.2,1336.0,29.0
50,150,0.35,0.1,0.4,0.25,1306.0,498.0
50,150,0.35,0.1,0.7,0.0,1189.0,972.0
50,150,0.35,0.1,0.7,0.05,4740.0,900.0
50,150,0.35,0.1,0.7,0.1,1556.0,893.0
50,150,0.35,0.1,0.7,0.15,2404.0,926.0
50,150,0.35,0.1,0.7,0.2,1566.0,972.0
50,150,0.35,0.1,0.7,0.25,1387.0,978.0
